DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:23:26 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:24:55 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/GPCI; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/MPFS/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/CCIEdits/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:35 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/{CPTCode}/GlobalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/{CPTCode}/ProfessionalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/{CPTCode}/TechnicalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:50:36 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:32 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:32 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:38 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:38 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:38 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:38 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:39 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:39 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:42 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:42 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:43 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:43 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:43 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:43 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:54:56 PM; ROUTE: api/MPFS/{CPTCode}/Search; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:00 PM; ROUTE: api/MPFS/{CPTCode}/Search; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MPFS/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/CCIEdits/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MPFS/{CPTCode}/GlobalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MPFS/{CPTCode}/TechnicalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:04 PM; ROUTE: api/MPFS/{CPTCode}/ProfessionalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:05 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:05 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:15 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:15 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:16 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:16 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:19 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:19 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:19 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:20 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:21 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:21 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:22 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:22 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:51 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:51 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:51 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:55:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:53 PM; ROUTE: api/MPFS/{CPTCode}/Search; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/MPFS/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/GPCI; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/CCIEdits/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:57 PM; ROUTE: api/MPFS/{CPTCode}/GlobalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:58 PM; ROUTE: api/MPFS/{CPTCode}/TechnicalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:57:58 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:58:58 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:58:58 PM; ROUTE: api/GPCI; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:58:58 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:04 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:04 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:06 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:06 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:15 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:15 PM; ROUTE: api/GPCI; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:15 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:51 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:51 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:51 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:58 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:58 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:59 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 3:59:59 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:02 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:02 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:02 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:03 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:04 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:04 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:05 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:00:05 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:38 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:38 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:39 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:39 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:41 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:47 PM; ROUTE: api/MPFS/{CPTCode}/Search; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:50 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:50 PM; ROUTE: api/MPFS/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:50 PM; ROUTE: api/GPCI; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:50 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/CCIEdits/{CPTCode}/CPT; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MUEInformation/{CPTCode}/CPT/; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MPFS/{CPTCode}/GlobalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MPFS/{CPTCode}/TechnicalRVUCalculation; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:02:51 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:08 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:09 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:11 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:11 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:11 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:15 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:15 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:15 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:17 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:17 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:18 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:03:59 PM; ROUTE: api/WageIndex/Calculate; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:04:06 PM; ROUTE: api/WageIndex/Calculate; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 4:04:10 PM; ROUTE: api/WageIndex/Calculate; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:32:59 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:33:00 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:33:51 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:33:51 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:33:55 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:33:59 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:34:00 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:34:00 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:34:00 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:34:02 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:20 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:20 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:20 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:21 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:25 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:25 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:25 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:25 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:26 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:26 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:27 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:35:27 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:38 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:38 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:38 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:38 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:44 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:44 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:44 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:37:45 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:46 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:46 PM; ROUTE: api/Diseases/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:47 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:47 PM; ROUTE: api/Diseases/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:48 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:48 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:49 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:49 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:38:56 PM; ROUTE: api/Diseases/Search; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:00 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:00 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:00 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:00 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:02 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:02 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:04 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:07 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:08 PM; ROUTE: api/Modalities/{DiseaseSite}/DiseaseSiteApplicableModalities; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:10 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:11 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:39:13 PM; ROUTE: api/TreatmentCodeCalculator/{ModalityID}/HospitalTreatmentCodes; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:31 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:31 PM; ROUTE: api/Diseases/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:31 PM; ROUTE: api/Diseases/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:32 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:37 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:37 PM; ROUTE: api/Diseases/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:38 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:38 PM; ROUTE: api/Diseases/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:38 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:39 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:39 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:40 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:59 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 12/18/2017 5:40:59 PM; ROUTE: api/Diseases/Count; METHOD: GET; IP_ADDRESS: ::1
